"","CabFra_acclim_r1","CabFra_accfreeze_r1","CabFra_freeze_r1","CabFra_warm_r1","Chard_acclim_r1","Chard_accfreeze_r1","Chard_freeze_r1","Chard_warm_r1","Riesl_acclim_r1","Riesl_accfreeze_r1","Riesl_freeze_r1","Riesl_warm_r1","Sangio_acclim_r1","Sangio_accfreeze_r1","Sangio_freeze_r1","Sangio_warm_r1","Tocai_acclim_r1","Tocai_accfreeze_r1","Tocai_freeze_r1","Tocai_warm_r1","CabFra_acclim_r2","CabFra_accfreeze_r2","CabFra_freeze_r2","CabFra_warm_r2","Chard_acclim_r2","Chard_accfreeze_r2","Chard_freeze_r2","Chard_warm_r2","Riesl_acclim_r2","Riesl_accfreeze_r2","Riesl_freeze_r2","Riesl_warm_r2","Sangio_acclim_r2","Sangio_accfreeze_r2","Sangio_freeze_r2","Sangio_warm_r2","Tocai_acclim_r2","Tocai_accfreeze_r2","Tocai_freeze_r2","Tocai_warm_r2","CabFra_acclim_r3","CabFra_accfreeze_r3","CabFra_freeze_r3","CabFra_warm_r3","Chard_acclim_r3","Chard_accfreeze_r3","Chard_freeze_r3","Chard_warm_r3","Riesl_acclim_r3","Riesl_accfreeze_r3","Riesl_freeze_r3","Sangio_acclim_r3","Sangio_accfreeze_r3","Sangio_freeze_r3","Sangio_warm_r3","Tocai_acclim_r3","Tocai_accfreeze_r3","Tocai_freeze_r3","Tocai_warm_r3"
"Enzyme - 1.2  Acting on the aldehyde or oxo group of donors",-1.39859184039792,0.161973962911078,1.81274184385084,-1.87544396019027,-1.53735857584884,0.835539197046373,0.66344166978513,-1.71832571790249,-1.14455939610157,-1.56513519329354,2.38920432236808,-0.353579918585353,-1.05624952906481,-1.72958630729746,1.62727095423801,-1.0169670600858,-0.9795042222125,-0.521105587831817,-0.755288304566828,-0.531549178236608,-1.00672860455392,0.312523808413019,2.45234007720436,-1.52571859641403,-1.16099082801792,-0.15082321097931,3.24648930290225,-1.76401579109915,-0.821400552399547,-1.04999045441234,2.71844623717052,-0.761761963483039,0.63486309155198,-2.05866307110831,2.78446450248415,1.12089547366625,-0.391404649358546,-0.636533470179219,1.87012871184812,-1.24102590227372,-0.440220928320713,0.337968633869303,2.07676019748329,-1.60596779090033,-0.371560704485466,0.603313687001502,2.14917336547397,-0.77657081033374,-0.95772755603765,-1.68147600546458,2.12529759790089,-1.02055180682181,-0.71469061369062,1.57543927398998,-1.82373449060116,-0.325572553911142,-0.898302305108282,1.18951713924498,-1.76555005512025
"Enzyme - 1.3  Acting on the CH-CH group of donors",1.64512467008359,-1.26598317835848,-1.43810743794853,1.70262101820328,1.08758081748996,-0.850872697310427,-0.763065035876315,-0.462542621645389,1.5004849794033,-0.529284799931886,-2.03847493271743,0.353895484234915,0.0182410098503162,-2.51389701334137,0.183838152798312,0.328161664640052,0.520959778804958,0.603760596819702,0.990404064129685,2.14482663239288,1.23512000478061,-0.880836691547588,0.348459857574599,2.07182713868841,-0.479052866144511,-0.107681106751978,-1.11506336152064,1.20662897293359,1.11912669606534,0.249162466193152,-2.37584210582347,0.888448147507488,-2.05552735602806,-1.47269094482256,-0.479205447272874,1.68593391789603,0.121739494413269,-1.48690347836429,-1.20718964837694,2.19351152153515,1.49954865423693,-2.06247676943572,-0.375728093673772,1.81608134257787,0.65056363227439,-0.749630532130421,-0.535545875818495,0.44243997339995,2.03601834938465,0.305940774955933,-1.79318701355513,-0.685525998066532,-1.01580947769042,0.173206710390232,1.27319811145609,1.82771791724853,-2.36337297036947,-1.76046030100203,1.02290880736071
"Enzyme - 1.4  Acting on the CH-NH2 group of donors",-0.453656835400755,-0.825376738288498,1.24888194402087,-0.659634615203529,-0.985475997276975,-1.12485123298698,-0.810194804263204,-0.492427456204452,0.263264325559785,-1.35904778241218,0.202617919962491,0.543253110160527,-1.27232324268788,-2.03392971264012,2.06905522655509,-0.0133886560825809,-0.901436724620722,-0.368954414570651,-0.358749785448541,0.564754835061907,0.0475003769446412,0.490989928163135,1.39314497412404,-0.286163687420303,-2.65212216660317,-1.90542137536135,-0.0516674055500971,-0.167419423441779,0.130712564971728,-1.09179698550175,0.109312691451449,1.06760965651243,-0.489482734656009,-0.87404433203837,0.93166168051601,0.448040669481913,0.00770902710352253,0.540116590182095,0.695814171981767,0.555716247500093,-0.0017199755842648,-0.359216365742728,2.00104246465289,-0.273465426901455,-0.848674195267007,-1.78949274120823,0.867755703626489,-0.469158733903719,-0.666316557671289,-1.36372020734872,1.40380833588791,-0.974881340069807,0.189886599358321,1.78851185505333,-0.194803748398351,-0.835690584881311,1.25735010491612,0.387940653866168,-0.777196701224012
"Enzyme - 1.5  Acting on the CH-NH group of donors",-0.598772712362075,-1.52932088888414,-0.788509331277952,0.599873484891207,-0.585724434364267,-0.615594410739395,-2.42982394307972,0.218332277346194,-0.140985796279029,-1.95481458322771,-1.1172623052197,-2.16126862356508,-0.9917219282839,0.929494344949065,0.955495863952721,0.374027635422968,-1.17480434730524,-1.90168138261412,-0.093841075300372,1.65286039123814,0.0401739501624531,0.889088614348713,0.782564826125379,2.19064387945906,-1.14045279045177,-1.49022517732953,-0.87475931835706,-0.337523235494368,-0.850658354841027,-1.40699274313674,-1.67504990217136,-0.113705477751391,-0.0664053366549965,0.849980356247766,0.775581603718547,0.652845625631297,-2.21728403337341,0.382865015098493,-0.11997461587221,1.50205779874806,-0.0227217090614259,0.759828727990393,1.37478926578581,1.25475080835708,-2.14425827831995,-0.246680695327635,-0.595922508822245,-0.421261540670717,0.209829132046064,2.24127111844956,0.818984550067975,-0.383955535396907,0.00914261881375806,1.5815816104099,0.712390096246436,0.245786461257845,0.165675249328347,-1.9574329751782,1.60182052323284
"Enzyme - 1.6  Acting on NADH or NADPH",-0.442892239339766,-1.46082297893825,0.298841024841815,-0.188079300955477,-0.179598825884462,1.68953641980764,0.473291242343628,0.00788045505794268,-0.961071738983826,-0.711482735825017,0.532977538741232,-0.203117213512143,-0.296809852590187,-1.21659139620012,1.00368811558258,0.663931206447331,-1.69062408671109,-0.648533692676249,0.585664883365566,0.406702729356307,-0.414295196714846,-0.42432019109403,0.805131241148034,-0.709197198996744,-0.620532783143816,-0.0240600122092005,-0.18245207148082,0.300947698705379,-0.90960604882235,-0.564496114319899,0.997366322009868,-0.757128666444166,-0.906881128544962,0.703456071191394,0.373366675923677,1.89347035576177,-0.120070337706962,0.0379445121983431,-0.0577181877877003,-0.112750555704353,-0.783778193671565,-1.32571512163335,0.757461867244472,-0.687323843513103,0.782014173559663,-1.36833143876151,0.679961815040214,-0.180565123684868,-0.968816068259031,-1.05249245745968,0.730460421880572,0.38100798938155,1.89004275995187,1.08986588863802,1.45561378060501,-0.400454882638306,-0.146777855599367,-0.183047745875316,-0.68897119064144
"Enzyme - 1.8  Acting on a sulfur group of donors",-0.612570874220224,-0.70184373321134,1.95296858859722,0.945879349243295,0.118709091181493,-1.41772916090363,0.295219083267298,0.33187426988776,-0.992053683289216,-2.14071139406334,-0.208379096399951,0.087922283458251,-1.24955875294885,-1.9102919567602,0.407496528005785,0.945208259843131,-1.18241604791262,-1.67684221195025,1.19724209518642,1.00935179525272,-0.376057631487071,0.0354914287688554,1.44568884812294,-0.707692771234293,-1.97780521808698,-0.356960556726152,1.77196048548179,2.13215009581673,-0.790770482965689,-1.51199856426846,-0.102676887261486,0.598208080140589,-2.16676150435358,0.449396806767744,1.23349554747418,2.42890082648112,-0.55708216375893,-1.12692842773912,1.33587858146597,0.942346839199734,-0.958911181697822,-1.9346194423384,1.00850801637865,0.530126976032846,-2.7835308486126,-1.28902765737304,0.881539634371611,-0.599107607790091,0.0894330492799232,-1.00962309930008,0.861084361538606,-0.39210030866228,-0.0836795397464992,0.478006346117324,1.784712593443,-0.62918610937546,-1.0157641285454,0.176040678864434,-0.209680556861688
"Enzyme - 2.1  Transferring one-carbon groups",0.627497460396023,-2.47847504635868,-1.19293065183977,2.80351694272266,1.81971509302088,-0.115741346848502,-1.21278279442018,-1.05707091900642,2.46988977001867,-3.60231065657779,-0.690483620941981,-1.92338234059793,-0.10375367604735,1.19095925032221,-0.992334762891515,-0.991890199217975,0.673016665638743,-0.955465470616613,-0.00313677052361749,0.229818849597625,1.11020749586148,-2.94831292604876,0.0834344031047899,3.70559064817677,0.591412855906624,-0.137063532859154,0.592756949929837,1.71679004175398,1.32195268217308,-1.01154973874288,-0.362247573199398,-2.4255484081374,1.46021250596964,-1.03297229425875,-0.657498507016297,-1.21912343170705,-0.37664872196302,-0.729705070841227,-0.254059240801499,1.37860169330181,0.811320537977936,-1.27854063634905,-1.40000644142658,2.71185352126859,1.72330716430094,-1.95527972448512,0.15874837828035,0.977494168203038,3.3606042586987,1.9390156285523,-2.35892734473483,-0.116057437507836,-1.75974756139898,-1.3979012902355,-0.3016741642278,1.54416139008303,-0.757835599256059,-1.52696906517236,2.55000384557204
"Enzyme - 2.2  Transferring aldehyde or ketonic groups",1.08386414977336,-0.309412669974725,-1.34298370683293,-0.0123801478249661,2.03773967100489,-0.463789391213076,2.24489500977968,2.01403562748954,1.32002465106784,1.29180300871482,-0.423732596289597,1.4223457189411,0.962523324413498,-2.00281545732009,-1.34816116322936,1.68096876063688,0.169600602685203,0.610358753418637,0.670456002298919,0.404992420170829,1.10683208273734,-0.422123318776093,-1.61921312935288,0.808940511489391,0.64668683729317,1.23100871769129,-0.459686868657433,2.53715577963288,1.46894079873094,-0.468222033616302,-0.764904354261217,0.695699488394621,-0.489238453034079,-1.1878379283886,-1.8625191903331,1.03267393909934,-0.619810430495884,-2.30472796883444,-1.54030778523139,-0.128509691845139,1.40213534249476,-1.58859182628101,-2.42975824801677,0.781270394648465,0.583345859553486,0.374189911039109,0.0252012369777043,0.891110553293494,1.57307882491854,1.12133943420951,-1.67734850790416,0.498562318944583,-0.140451584310917,-1.4863853668769,2.85922996074236,1.08020037606349,-3.03856086562961,-0.172127529318802,0.507543759551574
"Enzyme - 2.3  Acyltransferases",0.269707944569987,-0.403867208724204,1.93203810875752,-1.68658631173364,0.479709111406693,0.539792434022077,0.343140836433915,-0.254251836580506,0.427220089978975,-0.113607662167036,-1.29626634660236,-2.01016876252908,0.654485921010646,0.661727715067682,0.329931141471264,-0.667977790324774,0.756550139837052,-1.6250059420248,-1.01424525528492,0.873007512941646,0.287326647090978,0.394627709608926,-1.31545552840216,-1.82762638484639,1.77760956591175,0.307290812397834,-0.122405119881022,-2.05111340616368,0.0974556094938768,0.0369699700134714,-0.676167884331041,-0.662023388341684,0.108676848895222,1.44031618104588,1.79395735887542,0.0201388608483118,0.898915100650133,2.1475022981578,0.421193419509413,-0.247268482089757,0.291717584102701,0.400357192923573,0.897021324749176,-1.62780889796373,1.04628227540903,0.0176657766170531,-1.92507983882501,0.12203289981628,-0.0614553429828027,0.553240589545164,1.94350465620148,0.0383733476660168,0.240885734846582,0.136607260727047,-1.14106803712957,-0.291305435565552,1.85923095309186,-1.72842777776389,-0.895141268090387
"Enzyme - 2.4  Glycosyltransferases",-1.41059806885473,1.25266667189105,-1.76818895367552,-2.40212666463729,-1.45692361672278,5.80508918745665,0.560054696772775,0.437091667936181,-1.97495312235584,1.32508849067612,2.18336581236411,0.288826172582546,-1.19648700380655,-0.057332010086321,-0.258016439075366,-0.325379093174722,1.13582032368608,5.18164431866652,-1.12991495791566,0.00250287349758925,-1.87311810219857,4.78686555811124,-2.28125618099561,-1.13827921473117,-1.02855342955066,4.77673296916836,-1.76407752809424,-1.13051472134004,-0.413915948436818,4.04289728488414,1.71897905313641,0.370962247108073,-0.855506527986822,-1.015476131313,-0.293459917544149,0.103573522233724,0.106843168278964,2.03453120559604,-1.64924969439435,-0.903305473569211,-2.20783786599818,-0.0431741866415046,0.645237562024277,-1.70519277202757,0.748285896200015,2.92514482749619,-1.96829228343605,-0.97628001229943,-2.90173545038056,1.44417674601274,1.99911589508068,-1.64900367826588,5.14492712157257,-0.42345401426954,0.162517002311715,-1.50146118320581,2.56222342954062,0.138492095270037,-2.65050683734494
"Enzyme - 2.6  Transferring nitrogenous groups",-0.232754417501515,-0.345687210002633,1.09909347192088,-3.09965129473948,-0.910440950247561,-0.0441872822192574,-2.09698659277965,-3.65872641220853,0.826895339477222,-1.35840602410693,0.424901295613652,-2.73578684006998,-1.1761000515885,2.54854123434705,2.77932185803323,-3.20492029306385,0.00396058580283614,-0.15896313282297,-3.14201457756236,-0.895264337034891,0.0712342384329613,2.76339208431288,1.71965941749921,-1.1239287166842,1.3291765563181,-0.571316500096256,1.24412239185481,-3.11840269320333,1.01709574444291,-0.148258448529517,0.20061584290162,-3.26752772364402,2.03772825573217,-0.146937874649476,2.01352018405688,-2.07883806774256,-1.06965043221323,2.34609625935184,1.75387219933271,-0.813577548455301,0.475187894434069,2.44363965510763,2.87131317889552,-2.06142711492586,-0.87010538909483,1.3849668214994,1.69191828024539,-1.77416730982005,1.36861118263893,0.726418217952268,2.15457989625182,-2.12248039622411,-0.461568800740007,2.58501713369086,-3.80527450926447,-0.153920576055705,1.70685448538982,-0.651983574877832,-2.40608323223814
"Enzyme - 2.7  Transferring phosphorus-containing groups",0.00250756587430033,-1.50289350637406,-1.21918013993591,-0.507954566616945,0.907001844836583,1.53721358229849,-4.60650252749044,-2.08665933173637,0.862510985220091,-4.7643968028901,0.417881204123265,-0.574046644483257,0.429319520844954,1.66370010576331,0.123035955680899,-2.39645260882044,2.04990822562372,0.207033642194391,-1.64304008056637,1.00137055719967,0.59068860135393,-1.81920737329939,-0.771792832803238,0.274961160960502,1.23749964454146,0.946894919449659,-1.76560648597093,-1.26805034893766,0.664566579356617,1.08982859251952,1.01065743004026,-2.37660527578325,1.13350624126816,0.297427409916523,-1.23104754858251,-1.39150891342229,2.287266925114,2.39519033361449,-0.602292631856157,0.780488800637896,0.789585212957512,0.0896692095703405,0.549032252746112,-0.539970724488844,1.25358434452698,0.397555205826032,-0.709541300264204,-1.43829408084523,0.963693124239203,1.83900586152251,1.23723750460809,0.671019076011073,-1.15883981728876,0.311114806639244,-0.044206025526836,1.04000355792152,3.3032295895473,-1.54092422508847,1.35581501564664
"Enzyme - 2.8  Transferring sulfur-containing groups",0.220578916382787,-0.803364977988219,0.304858808067541,-0.0963063718328604,0.718312795585798,-0.384417989484948,0.26375349497099,-0.69348355430188,0.572312065827904,-0.27843758359008,-0.0750928948160459,-1.75736601596676,-0.0921058929900221,0.439046780085084,-0.153523150525989,0.199224302034809,0.442381398764453,-0.461457510946072,0.358778210727199,-0.0621565576700175,0.294387420479999,-1.51826658623711,-0.0641078246615759,0.615682815346256,0.164593009482007,-0.855858895226884,0.0985432776333362,-0.0752250441820647,0.87925825167281,-0.288956181225474,-0.185457523201448,-0.629787763666903,0.755623561788572,0.164820274745,0.414825709433675,-0.774073513120307,0.207014846183537,0.126804890860354,-0.210182400572857,0.0996261985805044,0.520370464140793,-0.767115837967198,-0.532017914517184,0.235116592838288,1.16859384813321,0.416835616022922,-0.673809943181543,0.468911217117932,0.888491353920193,-0.02090083375583,-1.00721867676239,-0.554698329109621,0.256914569100573,0.430926362404603,-0.242546958599589,0.940129555614698,-0.334538175214796,0.490920239174488,0.126440038336788
"Enzyme - 3.1  Acting on ester bonds",-1.04269817607042,-1.70933038415504,0.298354881118877,-3.04181072125399,-0.747910024952829,-0.206894388911962,0.101597717890625,-0.920776909986477,0.537160333822579,-1.2192938680537,1.25378627918314,1.73621234444352,0.603424167526244,0.0542755682409791,1.1892830369729,0.570262080326391,1.0909350050494,1.6025902394453,-1.58297221815928,-2.63799575991691,-0.786396145119399,0.0938008571630116,0.0579143722034786,-1.7150396884905,-0.708139341719699,-0.650914549000312,1.56914421959979,-1.63715047110125,2.06454015295841,-0.977402098448529,1.64688997351644,-0.196418155544543,0.584999690420134,-1.03471312026391,1.15724244138207,-0.190323338629506,0.748565946669016,0.135227884547779,0.605864155756769,-1.99626586998642,-0.696903347610764,-1.27190749070616,1.33559263001224,-2.42832081870564,-0.355563884127254,0.273736525731095,1.2871615740533,-1.64537919244104,1.18921765765606,0.180876828473648,2.99445752456491,0.382324152241745,1.62563044765772,0.877788886505309,0.960408448677762,0.347922773146815,0.687382066859778,0.0476127144657918,-2.00602879909004
"Enzyme - 3.2  Glycosylases",2.05355166079517,-2.30450129066571,-3.55051078460957,2.306521437281,2.14063351303481,-0.0832312820195844,0.967593143142152,2.28676380087171,0.747040818763134,-1.88094908686102,-3.48830307052808,-0.591850132256808,5.04702133512232,-1.07094091330108,-0.696807649303137,2.20220135130906,0.172089079143914,-1.55958209618947,2.16369922636222,3.74963500042221,1.91233690844762,-0.686765399409024,-2.63031997333057,1.51502840571817,0.259539195701204,-0.724670114869351,-5.40835765192015,1.52042050865423,0.650087788716243,-0.17344055413823,-3.8296744685866,2.00341768432689,0.00611791847005323,2.70500673917571,-1.3802137556243,3.96297903423606,0.277785487731679,-1.62110562898032,-3.86365801859545,2.9824471107569,1.80931450407073,-2.45063215960839,-2.31606544583186,1.68650218433974,1.97397422020672,-4.01771759985579,-2.33793055395059,3.80340172122416,2.17454052316788,0.449170429830895,-3.01609634613411,3.21922190934174,1.81706932371273,-0.471436346462379,1.98812441794633,1.08066839798856,-1.43892372265215,-2.91973253735447,1.67024294086557
"Enzyme - 3.4  Acting on peptide bonds (peptidases)",1.44688016653541,-0.0575319164378742,-2.63054942235977,1.30590066158667,2.04687308791345,2.15139573569075,-2.37417878057754,-0.242592635151693,0.654384048330202,0.340316251292701,-1.58726535800845,-1.3054001313587,1.95613171157215,-2.14096430896367,-1.60844579783626,-0.686836191839832,1.74557104338079,1.7907906852825,-1.06844822190742,2.32000299021868,1.17816095371909,-0.218785959171619,-1.56044868751943,1.423853854155,1.15906783837595,2.88069182172172,-3.02760297059589,0.0156779318964805,1.51015231039011,0.781647253457295,-1.31395336619416,-0.548636487717408,1.01916469615096,-0.20961787095055,-2.08757638837139,0.421945146320189,1.31920312258668,-1.80722596848977,-3.17751019429576,2.56052676911996,0.747745910537001,-1.02943660169229,-1.06184341639697,1.18131255441371,2.44054505087641,2.18656873389819,-1.80511407298081,-0.438009782341747,1.46832542847664,0.44851219498602,-0.642960758842946,2.58021195140861,1.0530537814865,-1.23551279769952,0.0647200629572693,1.63026292629325,0.16487887837302,-1.18314834847339,1.85385110647877
